96	204	0.502631	0.521856	0.736077
97	203	0.503239	0.522529	0.737255
98	202	0.503898	0.523201	0.735745
99	201	0.505227	0.524546	0.733994
100	200	0.506442	0.525891	0.734527
101	199	0.507104	0.526564	0.733155
102	198	0.509102	0.528581	0.730958
103	196	0.511714	0.531271	0.731462
104	195	0.513663	0.533289	0.730541
105	192	0.516323	0.535978	0.725375
106	191	0.516988	0.536651	0.723373
107	190	0.521466	0.541358	0.723537
108	189	0.52389	0.544048	0.723715
109	188	0.526479	0.547411	0.724936
110	187	0.528408	0.549428	0.724375
111	186	0.530352	0.551446	0.724559
112	185	0.532322	0.553463	0.722721
113	184	0.538109	0.559516	0.721916
114	183	0.538762	0.560188	0.720302
115	182	0.543149	0.566913	0.72282
116	181	0.544728	0.568931	0.721738
117	179	0.54732	0.571621	0.718381
118	176	0.550639	0.574983	0.717295
119	175	0.551902	0.576328	0.718213
120	173	0.553901	0.578346	0.716497
121	172	0.554569	0.579018	0.714544
122	171	0.555708	0.580363	0.714181
123	170	0.557032	0.581708	0.71439
124	169	0.559005	0.583726	0.714898
125	168	0.560334	0.585071	0.71276
126	167	0.565762	0.591123	0.71389
127	166	0.567095	0.592468	0.711551
128	165	0.57037	0.595831	0.709849
129	164	0.572989	0.598521	0.709255
130	163	0.575432	0.60121	0.708619
131	162	0.591389	0.62004	0.707661
132	161	0.59719	0.62811	0.709324
133	160	0.599142	0.6308	0.71153
134	159	0.600442	0.632145	0.70958
135	158	0.60174	0.63349	0.707611
136	157	0.603004	0.634835	0.706969
137	156	0.606659	0.639543	0.707171
138	155	0.618142	0.655683	0.707805
139	154	0.619432	0.657028	0.708909
140	152	0.620747	0.658373	0.704867
141	151	0.623275	0.661735	0.705847
142	150	0.62699	0.666443	0.707529
143	148	0.629652	0.669132	0.702411
144	147	0.632815	0.672495	0.702882
145	145	0.634143	0.67384	0.698239
146	144	0.634768	0.674512	0.698245
147	143	0.635979	0.675857	0.69608
148	140	0.637981	0.677875	0.688207
149	139	0.643079	0.683255	0.688013
150	138	0.645666	0.685945	0.687758
151	137	0.647707	0.688635	0.689693
152	136	0.650191	0.691325	0.691251
153	131	0.655419	0.696705	0.686536
154	130	0.65608	0.697377	0.683974
155	129	0.660144	0.702085	0.686032
156	127	0.661443	0.70343	0.680906
157	126	0.662092	0.704102	0.678285
158	125	0.663405	0.705447	0.679043
159	122	0.667359	0.709482	0.669958
160	121	0.668025	0.710155	0.66685
161	118	0.670705	0.712845	0.655555
162	117	0.671965	0.71419	0.657771
163	116	0.673854	0.716207	0.65926
164	115	0.675704	0.718225	0.659443
165	114	0.676309	0.718897	0.656422
166	113	0.681615	0.725622	0.656753
167	112	0.688676	0.735709	0.65765
168	110	0.706266	0.759919	0.66063
169	109	0.707474	0.761264	0.660416
170	108	0.713028	0.769334	0.663433
171	107	0.714037	0.770679	0.663956
172	103	0.716631	0.773369	0.650526
173	102	0.719118	0.776059	0.649212
174	101	0.721063	0.778077	0.645391
175	99	0.728842	0.786147	0.638222
176	98	0.730159	0.787492	0.634706
177	97	0.732749	0.790182	0.630487
178	96	0.734638	0.792199	0.63045
179	95	0.735309	0.792872	0.623753
180	94	0.736591	0.794217	0.622224
181	91	0.742976	0.803631	0.616642
182	89	0.745474	0.806321	0.607796
183	88	0.747282	0.808339	0.610229
184	82	0.757621	0.821116	0.602494
185	75	0.769072	0.833221	0.569455
186	74	0.770767	0.835239	0.568129
187	73	0.772014	0.836584	0.568997
188	72	0.773611	0.839274	0.573082
189	69	0.780034	0.847344	0.562507
190	66	0.784689	0.852724	0.5472
191	65	0.785073	0.865501	0.552336
192	63	0.789554	0.872226	0.549945
193	62	0.790181	0.872898	0.542599
194	61	0.79056	0.873571	0.535179
195	60	0.792864	0.876261	0.537413
196	56	0.797419	0.880968	0.527345
197	51	0.80101	0.885003	0.490303
198	50	0.798592	0.885676	0.498948
199	49	0.799455	0.887021	0.505751
200	45	0.803036	0.891728	0.487178
201	41	0.805414	0.894418	0.43684
202	39	0.807507	0.897108	0.43318
203	35	0.810623	0.901143	0.386786
204	29	0.814624	0.905178	0.248127
205	28	0.81529	0.905851	0.219714
206	27	0.818114	0.910558	0.214721
207	26	0.8181	0.915266	0.21316
208	25	0.818651	0.915938	0.181609
209	23	0.82036	0.918628	0.153585
210	22	0.818423	0.920646	0.152942
211	21	0.819363	0.921991	0.136312
212	20	0.820898	0.924681	0.12987
213	18	0.82492	0.930061	0.111184
214	17	0.78176	0.937458	0.111432
215	16	0.782774	0.938803	0.100392
216	15	0.777501	0.940148	0.103564
217	14	0.778683	0.941493	0.0938978
218	13	0.772068	0.945528	0.0933968
219	12	0.732004	0.949563	0.0942568
220	11	0.732342	0.950908	0.0870381
221	10	0.728317	0.952253	0.0913755
222	9	0.725993	0.954943	0.0828264
223	8	0.614647	0.960323	0.0870482
224	7	0.46417	0.96772	0.0921039
225	6	0.30992	0.981843	0.0950651
226	5	0.113896	0.99193	0.104779
227	4	0.0839359	0.995965	0.102647
228	3	0.0814305	0.99731	0.0255162
229	2	0.0133502	0.999328	0.0239788
230	1	0	1	0
